time,airtime,channel,co2,coding_rate,data_rate,dev_id,frequency,gtw_id,humidity,latitude,longitude,modulation,pm10,pm25,rssi,snr,temp,timestamp
2020-02-02T04:09:39.20695385Z,113152000,5,490,,SF8BW125,sbox11,904.9,sds-gateway-1,66.88,,,,0,0,-54,11.25,9.06,3876336372
2020-02-02T04:09:57.864044351Z,61696000,3,430,,SF7BW125,sbox10,904.5,center-for-civic-innovation,70.07,,,,8,8,-64,9,9.28,3729213851
2020-02-02T04:11:41.899603249Z,61696000,1,375,,SF7BW125,sbox4,904.1,sds-alex-apt,67.58,,,,6,0,-41,9.5,3.94,278237595
2020-02-02T04:12:06.31210136Z,61696000,2,1323,,SF7BW125,sbox2,904.3,sds-gateway-1,50.23,,,,1,1,-55,7.5,23.1,4023391347
2020-02-02T04:17:39.165544179Z,61696000,2,1263,,SF7BW125,sbox8,904.3,sds-gateway-1,51.46,,,,2,2,-65,7.25,23.14,61295651
2020-02-02T04:20:40.117592059Z,61696000,4,684,,SF7BW125,sbox7,904.7,sds-gateway-1,40.79,,,,1,1,-63,10.5,23.18,242234931
2020-02-02T04:21:04.344896824Z,61696000,4,195,,SF7BW125,sbox6,904.7,sds-gateway-3,64.16,,,,1,1,-13,11.5,8.62,551720243
2020-02-02T04:24:39.247754842Z,113152000,2,493,,SF8BW125,sbox11,904.3,sds-gateway-1,66.62,,,,2,2,-51,8.25,9.44,481358108
2020-02-02T04:24:57.867574492Z,61696000,4,442,,SF7BW125,sbox10,904.7,center-for-civic-innovation,69.95,,,,6,6,-65,10.5,9.11,334243507
2020-02-02T04:26:41.848914771Z,61696000,7,375,,SF7BW125,sbox4,905.3,sds-alex-apt,67.72,,,,1,1,-43,9.5,4,1178233044
2020-02-02T04:27:06.253844426Z,61696000,4,1302,,SF7BW125,sbox2,904.7,sds-gateway-1,50.54,,,,0,0,-57,9.75,23.1,628410371
2020-02-02T04:31:22.586486714Z,61696000,4,1353,,SF7BW125,sbox5,904.7,flood_lambeth_gateway,44.32,,,,1,1,-118,-5.25,28.02,202123555
2020-02-02T04:32:39.131439204Z,61696000,3,1241,,SF7BW125,sbox8,904.5,sds-gateway-1,51.67,,,,0,0,-63,9.5,23.18,961272003
2020-02-02T04:35:40.065925812Z,61696000,5,667,,SF7BW125,sbox7,904.9,sds-gateway-1,41.15,,,,3,3,-52,9.75,23.13,1142215652
2020-02-02T04:36:04.373583528Z,61696000,7,198,,SF7BW125,sbox6,905.3,sds-gateway-3,64.12,,,,2,2,-13,11,8.45,1451714460
2020-02-02T04:39:39.206231602Z,113152000,1,508,,SF8BW125,sbox11,904.1,sds-gateway-1,67.75,,,,2,2,-52,11,11.13,1381346972
2020-02-02T04:39:57.876216919Z,61696000,5,441,,SF7BW125,sbox10,904.9,center-for-civic-innovation,69.63,,,,11,11,-64,10.25,8.8,1234240508
2020-02-02T04:41:41.898945878Z,61696000,2,383,,SF7BW125,sbox4,904.3,sds-alex-apt,67.89,,,,0,0,-42,7.5,3.78,2078227347
2020-02-02T04:42:06.300374633Z,61696000,5,1279,,SF7BW125,sbox2,904.9,sds-gateway-1,50.95,,,,1,1,-55,9.75,23.16,1528396756
2020-02-02T04:47:39.06457731Z,61696000,0,1206,,SF7BW125,sbox8,903.9,sds-gateway-1,51.65,,,,4,4,-63,10.5,23.24,1861247875
2020-02-02T04:50:40.018154575Z,61696000,4,673,,SF7BW125,sbox7,904.7,sds-gateway-1,40.87,,,,2,2,-53,9.5,23.31,2042196899
2020-02-02T04:51:04.31154558Z,61696000,6,206,,SF7BW125,sbox6,905.1,sds-gateway-3,63.92,,,,4,4,-12,9.5,8.17,2351708676
2020-02-02T04:54:39.273251864Z,113152000,2,517,,SF8BW125,sbox11,904.3,sds-gateway-1,66.61,,,,1,1,-53,7.75,11.78,2281335380
2020-02-02T04:54:57.876570173Z,61696000,0,444,,SF7BW125,sbox10,903.9,center-for-civic-innovation,69.79,,,,10,10,-66,8.75,8.63,2134237779
2020-02-02T04:56:41.851414007Z,61696000,7,374,,SF7BW125,sbox4,905.3,sds-alex-apt,70.6,,,,0,0,-42,8.5,4.87,2978222180
2020-02-02T04:57:06.270696543Z,61696000,7,1258,,SF7BW125,sbox2,905.3,sds-gateway-1,50.85,,,,7,7,-109,-3.75,23.23,2428383052
2020-02-02T05:02:39.118032855Z,61696000,2,1166,,SF7BW125,sbox8,904.3,sds-gateway-1,51.59,,,,0,0,-60,7.25,23.27,2761223899
2020-02-02T05:05:40.151189522Z,61696000,1,665,,SF7BW125,sbox7,904.1,sds-gateway-1,40.88,,,,0,0,-49,9.25,23.37,2942178003
2020-02-02T05:06:04.345534668Z,61696000,2,208,,SF7BW125,sbox6,904.3,sds-gateway-3,64.11,,,,0,0,-7,7.25,8.04,3251703331
2020-02-02T05:09:39.196724669Z,113152000,4,534,,SF8BW125,sbox11,904.7,sds-gateway-1,66.99,,,,0,0,-52,11.25,14.94,3181322300
2020-02-02T05:09:57.895438615Z,61696000,2,466,,SF7BW125,sbox10,904.3,center-for-civic-innovation,67.51,,,,8,8,-65,6.75,9.84,3034234659
2020-02-02T05:11:41.914772246Z,61696000,5,361,,SF7BW125,sbox4,904.9,sds-alex-apt,69.19,,,,0,0,-41,9.25,6.11,3878216516
2020-02-02T05:12:06.212565375Z,61696000,4,1253,,SF7BW125,sbox2,904.7,sds-gateway-1,50.88,,,,1,1,-57,9.5,23.27,3328369771
2020-02-02T05:16:22.592874949Z,61696000,2,1477,,SF7BW125,sbox5,904.3,flood_lambeth_gateway,43.05,,,,0,0,-118,-5.75,28.37,2902070459
2020-02-02T05:17:39.080900978Z,61696000,6,1147,,SF7BW125,sbox8,905.1,sds-gateway-1,51.51,,,,0,0,-59,9.75,23.3,3661199996
2020-02-02T05:20:40.019565845Z,61696000,7,670,,SF7BW125,sbox7,905.3,sds-gateway-1,40.6,,,,0,0,-55,9.5,23.46,3842159084
2020-02-02T05:21:04.283405813Z,61696000,7,197,,SF7BW125,sbox6,905.3,sds-gateway-3,64.28,,,,0,0,-13,9,8.2,4151697460
2020-02-02T05:24:39.152827137Z,113152000,7,532,,SF8BW125,sbox11,905.3,sds-gateway-1,66.12,,,,0,0,-54,12,17.02,4081308340
2020-02-02T05:24:57.891013331Z,61696000,3,610,,SF7BW125,sbox10,904.5,center-for-civic-innovation,65.53,,,,9,9,-67,9.25,10.97,3934231259
2020-02-02T05:26:41.864476019Z,61696000,4,355,,SF7BW125,sbox4,904.7,sds-alex-apt,67.11,,,,3,3,-47,10.5,6.45,483241699
2020-02-02T05:27:06.434717774Z,61696000,0,1236,,SF7BW125,sbox2,903.9,sds-gateway-1,50.84,,,,0,0,-55,10.25,23.23,4228355635
2020-02-02T05:32:39.018555052Z,61696000,1,1129,,SF7BW125,sbox8,904.1,sds-gateway-1,51.56,,,,0,0,-58,11.25,23.34,266208635
2020-02-02T05:35:39.970824084Z,61696000,1,667,,SF7BW125,sbox7,904.1,sds-gateway-1,40.52,,,,2,2,-55,8.75,23.37,447173363
2020-02-02T05:36:04.353232601Z,61696000,4,178,,SF7BW125,sbox6,904.7,sds-gateway-3,64.29,,,,1,1,-12,10,8.46,756724603
2020-02-02T05:39:39.21224531Z,113152000,6,559,,SF8BW125,sbox11,905.1,sds-gateway-1,65.44,,,,0,0,-111,-7.5,18.09,686326396
2020-02-02T05:39:57.893773608Z,61696000,1,663,,SF7BW125,sbox10,904.1,center-for-civic-innovation,63.8,,,,10,10,-66,10.5,11.29,539260051
2020-02-02T05:41:41.92864702Z,61696000,7,353,,SF7BW125,sbox4,905.3,sds-alex-apt,66.03,,,,2,2,-45,9.5,6.23,1383234148
2020-02-02T05:42:06.27936853Z,61696000,7,1196,,SF7BW125,sbox2,905.3,sds-gateway-1,50.73,,,,1,1,-53,9.75,23.21,833374700
2020-02-02T05:46:22.501624369Z,61696000,5,778,,SF7BW125,sbox5,904.9,flood_lambeth_gateway,41.89,,,,3,3,-117,-7,28.33,407067660
2020-02-02T05:47:39.062477848Z,61696000,2,1105,,SF7BW125,sbox8,904.3,sds-gateway-1,51.49,,,,0,0,-59,7.75,23.37,1166184659
2020-02-02T05:50:40.014730929Z,61696000,2,663,,SF7BW125,sbox7,904.3,sds-gateway-1,40.61,,,,2,2,-60,7.5,23.25,1347154203
2020-02-02T05:51:04.366576397Z,61696000,2,174,,SF7BW125,sbox6,904.3,sds-gateway-3,63.98,,,,0,0,-13,7.75,8.48,1656718867
2020-02-02T05:54:39.157182592Z,113152000,0,571,,SF8BW125,sbox11,903.9,sds-gateway-1,65.68,,,,0,0,-109,-6.25,18.33,1586311588
2020-02-02T05:54:57.898351619Z,61696000,3,899,,SF7BW125,sbox10,904.5,center-for-civic-innovation,60.08,,,,7,7,-63,9.5,16.12,1439255883
2020-02-02T05:56:41.882317747Z,61696000,1,348,,SF7BW125,sbox4,904.1,sds-alex-apt,65.74,,,,2,2,-43,9.75,6.02,2283226587
2020-02-02T05:57:06.272871408Z,61696000,4,1178,,SF7BW125,sbox2,904.7,sds-gateway-1,50.92,,,,3,3,-51,9.25,23.2,1733361123
2020-02-02T06:01:22.512777521Z,61696000,1,1499,,SF7BW125,sbox5,904.1,flood_lambeth_gateway,41.17,,,,1,1,-117,-5,28.15,1307049931
2020-02-02T06:02:39.012973423Z,61696000,7,1080,,SF7BW125,sbox8,905.3,sds-gateway-1,51.5,,,,0,0,-63,9.75,23.37,2066160716
2020-02-02T06:05:39.969513022Z,61696000,5,657,,SF7BW125,sbox7,904.9,sds-gateway-1,40.6,,,,2,2,-57,10.5,23.18,2247135332
2020-02-02T06:06:04.293261109Z,61696000,6,171,,SF7BW125,sbox6,905.1,sds-gateway-3,63.76,,,,0,0,-13,10.25,8.38,2556713532
2020-02-02T06:09:39.105164755Z,113152000,2,565,,SF8BW125,sbox11,904.3,sds-gateway-1,66.53,,,,0,0,-51,7.75,18.49,2486295940
2020-02-02T06:09:57.899738163Z,61696000,1,863,,SF7BW125,sbox10,904.1,center-for-civic-innovation,60.46,,,,14,14,-66,9.25,13.74,2339249307
2020-02-02T06:11:41.81360792Z,61696000,4,344,,SF7BW125,sbox4,904.7,sds-alex-apt,65.36,,,,1,1,-43,9.5,6.05,3183219107
2020-02-02T06:12:06.194567477Z,61696000,2,1165,,SF7BW125,sbox2,904.3,sds-gateway-1,50.7,,,,0,0,-48,6,23.14,2633347779
2020-02-02T06:17:38.958042438Z,61696000,6,1052,,SF7BW125,sbox8,905.1,sds-gateway-1,51.35,,,,6,6,-66,8.75,23.35,2966137036
2020-02-02T06:20:39.908195831Z,61696000,7,623,,SF7BW125,sbox7,905.3,sds-gateway-1,40.36,,,,1,1,-57,10,23.12,3147116828
2020-02-02T06:21:04.337479368Z,61696000,3,170,,SF7BW125,sbox6,904.5,sds-gateway-3,63.72,,,,0,0,-13,10.75,8.32,3456707579
2020-02-02T06:24:39.228928411Z,113152000,7,561,,SF8BW125,sbox11,905.3,sds-gateway-1,67.14,,,,2,2,-54,11.75,18.29,3386280692
2020-02-02T06:24:57.802107692Z,61696000,6,849,,SF7BW125,sbox10,905.1,center-for-civic-innovation,62.84,,,,1,1,-65,9.75,12.83,3239243492
2020-02-02T06:26:42.904129058Z,61696000,3,343,,SF7BW125,sbox4,904.5,sds-alex-apt,65.13,,,,1,1,-45,10,6.05,4084210707
2020-02-02T06:27:06.147261275Z,61696000,4,1150,,SF7BW125,sbox2,904.7,sds-gateway-1,50.62,,,,0,0,-53,9.75,23.1,3533333739
2020-02-02T06:32:39.905360732Z,61696000,7,1031,,SF7BW125,sbox8,905.3,sds-gateway-1,51.46,,,,6,6,-63,10.25,23.3,3867111844
2020-02-02T06:35:39.971434595Z,61696000,6,637,,SF7BW125,sbox7,905.1,sds-gateway-1,40.51,,,,0,0,-54,9.25,23.04,4047097772
2020-02-02T06:36:04.273156707Z,61696000,6,172,,SF7BW125,sbox6,905.1,sds-gateway-3,63.69,,,,0,0,-12,10.75,8.32,61734636
2020-02-02T06:39:39.105397371Z,113152000,0,570,,SF8BW125,sbox11,903.9,sds-gateway-1,68.07,,,,4,4,-109,-7.25,18.62,4286265308
2020-02-02T06:39:57.82967858Z,61696000,4,713,,SF7BW125,sbox10,904.7,center-for-civic-innovation,60,,,,0,0,-65,9.5,12.59,4139238051
2020-02-02T06:41:41.832007807Z,61696000,5,340,,SF7BW125,sbox4,904.9,sds-alex-apt,65.15,,,,0,0,-43,10.25,6.02,688236580
2020-02-02T06:42:06.215083295Z,61696000,7,1135,,SF7BW125,sbox2,905.3,sds-gateway-1,51.02,,,,0,0,-113,-6,23.09,138352740
2020-02-02T06:46:22.512269834Z,61696000,6,1324,,SF7BW125,sbox5,905.1,flood_lambeth_gateway,39.71,,,,2,2,-118,-6.75,27.68,4006996764
2020-02-02T06:47:38.964791088Z,61696000,3,1021,,SF7BW125,sbox8,904.5,sds-gateway-1,51.4,,,,0,0,-63,10.5,23.3,471121475
2020-02-02T06:50:39.908090022Z,61696000,3,633,,SF7BW125,sbox7,904.5,sds-gateway-1,40.5,,,,1,1,-53,9.25,22.93,652111635
2020-02-02T06:51:04.310592889Z,61696000,2,170,,SF7BW125,sbox6,904.3,sds-gateway-3,63.78,,,,0,0,-9,7.5,8.43,961729067
2020-02-02T06:54:39.155999443Z,113152000,7,571,,SF8BW125,sbox11,905.3,sds-gateway-1,68.3,,,,0,0,-111,-6.25,18.38,891283092
2020-02-02T06:54:57.864267324Z,61696000,0,496,,SF7BW125,sbox10,903.9,center-for-civic-innovation,56.31,,,,0,0,-66,9.25,11.04,744265819
2020-02-02T06:56:41.889217295Z,61696000,6,345,,SF7BW125,sbox4,905.1,sds-alex-apt,65.06,,,,0,0,-41,9.5,5.61,1588229108
2020-02-02T06:57:06.163132954Z,61696000,6,1111,,SF7BW125,sbox2,905.1,sds-gateway-1,50.92,,,,1,1,-51,10.5,23.04,1038339076
2020-02-02T07:01:22.418190206Z,61696000,0,1244,,SF7BW125,sbox5,903.9,flood_lambeth_gateway,39.41,,,,0,0,-118,-6.5,27.51,612012027
2020-02-02T07:02:38.940465472Z,61696000,4,1011,,SF7BW125,sbox8,904.7,sds-gateway-1,51.35,,,,0,0,-69,10,23.24,1371097475
2020-02-02T07:05:39.880775402Z,61696000,6,632,,SF7BW125,sbox7,905.1,sds-gateway-1,40.35,,,,0,0,-109,-5.5,22.9,1552092804
2020-02-02T07:06:05.332859389Z,61696000,3,166,,SF7BW125,sbox6,904.5,sds-gateway-3,63.84,,,,0,0,-13,10.25,8.36,1862723043
2020-02-02T07:09:39.089066867Z,113152000,4,575,,SF8BW125,sbox11,904.7,sds-gateway-1,68.99,,,,0,0,-53,10.25,18.32,1791267196
2020-02-02T07:09:57.841324442Z,61696000,7,471,,SF7BW125,sbox10,905.3,center-for-civic-innovation,55.81,,,,0,0,-67,10.5,10.45,1644260860
2020-02-02T07:11:41.815022894Z,61696000,4,343,,SF7BW125,sbox4,904.7,sds-alex-apt,65.04,,,,0,0,-45,9.5,5.74,2488221955
2020-02-02T07:12:07.117531422Z,61696000,5,1090,,SF7BW125,sbox2,904.9,sds-gateway-1,50.93,,,,1,1,-51,10.25,23.03,1939324804
2020-02-02T07:16:22.422818038Z,61696000,6,1208,,SF7BW125,sbox5,905.1,flood_lambeth_gateway,39.17,,,,0,0,-118,-9,27.32,1511993748
2020-02-02T07:17:38.860010835Z,61696000,7,994,,SF7BW125,sbox8,905.3,sds-gateway-1,51.3,,,,1,1,-67,9.5,23.21,2271073628
2020-02-02T07:20:39.906490098Z,61696000,5,612,,SF7BW125,sbox7,904.9,sds-gateway-1,40.29,,,,0,0,-55,10,22.89,2452074052
2020-02-02T07:21:04.28635365Z,61696000,2,169,,SF7BW125,sbox6,904.3,sds-gateway-3,64.01,,,,0,0,-13,8.25,8.43,2761717683
2020-02-02T07:24:39.05821609Z,113152000,3,567,,SF8BW125,sbox11,904.5,sds-gateway-1,69.17,,,,0,0,-54,12,18.63,2691251812
2020-02-02T07:24:57.837838315Z,61696000,6,509,,SF7BW125,sbox10,905.1,center-for-civic-innovation,51.23,,,,1,1,-62,10.25,14.5,2544255340
2020-02-02T07:26:41.871904792Z,61696000,6,343,,SF7BW125,sbox4,905.1,sds-alex-apt,64.73,,,,0,0,-45,11,5.98,3388214588
2020-02-02T07:27:06.228436513Z,61696000,6,1060,,SF7BW125,sbox2,905.1,sds-gateway-1,50.83,,,,0,0,-51,10.25,23.09,2838311780
2020-02-02T07:31:22.434436475Z,61696000,3,1159,,SF7BW125,sbox5,904.5,flood_lambeth_gateway,39.39,,,,0,0,-118,-6.25,27.25,2411975979
2020-02-02T07:32:38.915033905Z,61696000,4,958,,SF7BW125,sbox8,904.7,sds-gateway-1,51.3,,,,1,1,-60,9.75,23.21,3171049523
2020-02-02T07:35:39.860521725Z,61696000,2,610,,SF7BW125,sbox7,904.3,sds-gateway-1,40.16,,,,0,0,-51,7.75,22.85,3352055307
2020-02-02T07:36:04.322623591Z,61696000,3,166,,SF7BW125,sbox6,904.5,sds-gateway-3,64.09,,,,1,1,-13,10.25,8.48,3661712043
2020-02-02T07:39:39.081736193Z,113152000,4,565,,SF8BW125,sbox11,904.7,sds-gateway-1,69.37,,,,0,0,-55,11.5,18.8,3591236340
2020-02-02T07:39:57.852206291Z,61696000,5,469,,SF7BW125,sbox10,904.9,center-for-civic-innovation,50.48,,,,0,0,-64,9,11.89,3444249428
2020-02-02T07:41:41.852847894Z,61696000,0,338,,SF7BW125,sbox4,903.9,sds-alex-apt,64.51,,,,0,0,-47,10,6.09,4288207051
2020-02-02T07:42:06.082995084Z,61696000,7,1056,,SF7BW125,sbox2,905.3,sds-gateway-1,50.76,,,,0,0,-53,11,23.04,3738298172
2020-02-02T07:47:38.932649691Z,61696000,0,938,,SF7BW125,sbox8,903.9,sds-gateway-1,51.26,,,,1,1,-61,9.25,23.16,4071025619
2020-02-02T07:50:39.899392972Z,61696000,1,603,,SF7BW125,sbox7,904.1,sds-gateway-1,40.13,,,,0,0,-51,10.25,22.82,4252036515
2020-02-02T07:51:04.27920478Z,61696000,1,170,,SF7BW125,sbox6,904.1,sds-gateway-3,64.08,,,,3,1,-11,9.5,8.6,266738963
2020-02-02T07:54:39.039208787Z,113152000,3,557,,SF8BW125,sbox11,904.5,sds-gateway-1,69.48,,,,0,0,-54,12,18.7,196253580
2020-02-02T07:54:57.855284527Z,61696000,3,445,,SF7BW125,sbox10,904.5,center-for-civic-innovation,52.91,,,,0,0,-66,9.75,10.98,49276843
2020-02-02T07:56:41.786249311Z,61696000,3,342,,SF7BW125,sbox4,904.5,sds-alex-apt,64.52,,,,0,0,-42,9.25,6.02,893232171
2020-02-02T07:57:06.228366014Z,61696000,0,1042,,SF7BW125,sbox2,903.9,sds-gateway-1,50.77,,,,0,0,-54,10,22.98,343317307
2020-02-02T08:01:22.445081956Z,61696000,5,1056,,SF7BW125,sbox5,904.9,flood_lambeth_gateway,39.07,,,,0,0,-118,-7.5,27.16,4211940620
2020-02-02T08:02:38.793015297Z,61696000,2,926,,SF7BW125,sbox8,904.3,sds-gateway-1,51.25,,,,1,1,-61,7.75,23.14,676034499
2020-02-02T08:05:39.843387098Z,61696000,5,591,,SF7BW125,sbox7,904.9,sds-gateway-1,39.97,,,,0,0,-60,10,22.78,857050452
2020-02-02T08:06:04.303353706Z,61696000,0,164,,SF7BW125,sbox6,903.9,sds-gateway-3,64.25,,,,2,1,-13,10.25,8.59,1166733259
2020-02-02T08:09:38.975769916Z,113152000,5,551,,SF8BW125,sbox11,904.9,sds-gateway-1,69.83,,,,0,0,-53,12.5,18.93,1096238164
2020-02-02T08:09:57.848335156Z,61696000,7,452,,SF7BW125,sbox10,905.3,center-for-civic-innovation,55.81,,,,0,0,-66,9.5,10.91,949272156
2020-02-02T08:11:41.826228322Z,61696000,0,347,,SF7BW125,sbox4,903.9,sds-alex-apt,64.25,,,,0,0,-48,10.5,6.22,1793224451
2020-02-02T08:12:06.08302736Z,61696000,3,1035,,SF7BW125,sbox2,904.5,sds-gateway-1,50.77,,,,0,0,-47,8.25,22.97,1243303643
2020-02-02T08:16:22.34655467Z,61696000,1,1015,,SF7BW125,sbox5,904.1,flood_lambeth_gateway,38.69,,,,0,0,-118,-4,27.14,816955147
2020-02-02T08:17:38.77147707Z,61696000,3,914,,SF7BW125,sbox8,904.5,sds-gateway-1,51.21,,,,1,1,-65,9.25,23.12,1576010403
2020-02-02T08:20:40.796334503Z,61696000,1,595,,SF7BW125,sbox7,904.1,sds-gateway-1,40.05,,,,0,0,-57,8.5,22.73,1758031075
2020-02-02T08:21:04.234673365Z,61696000,2,161,,SF7BW125,sbox6,904.3,sds-gateway-3,64.27,,,,2,1,-9,7.5,8.73,2066727355
2020-02-02T08:24:39.05794672Z,113152000,7,559,,SF8BW125,sbox11,905.3,sds-gateway-1,69.84,,,,2,0,-52,10.75,18.79,1996222724
2020-02-02T08:24:57.847048082Z,61696000,3,493,,SF7BW125,sbox10,904.5,center-for-civic-innovation,60.62,,,,0,0,-65,10,11.37,1849266259
2020-02-02T08:26:42.875880944Z,61696000,2,340,,SF7BW125,sbox4,904.3,sds-alex-apt,63.64,,,,0,0,-45,8,6.47,2694215675
2020-02-02T08:27:06.025410071Z,61696000,1,1024,,SF7BW125,sbox2,904.1,sds-gateway-1,50.55,,,,1,1,-49,9.5,22.94,2143290123
2020-02-02T08:31:22.342828862Z,61696000,7,1025,,SF7BW125,sbox5,905.3,flood_lambeth_gateway,38.56,,,,1,1,-120,-5.5,27.08,1716937340
2020-02-02T08:32:39.797319839Z,61696000,6,898,,SF7BW125,sbox8,905.1,sds-gateway-1,51.19,,,,1,1,-65,10.75,23.09,2476985644
2020-02-02T08:35:39.839419771Z,61696000,3,591,,SF7BW125,sbox7,904.5,sds-gateway-1,39.97,,,,0,0,-60,10.75,22.72,2657012995
2020-02-02T08:36:04.302389155Z,61696000,4,159,,SF7BW125,sbox6,904.7,sds-gateway-3,64.24,,,,2,0,-13,10.5,8.84,2966721419
2020-02-02T08:39:40.035053037Z,113152000,5,562,,SF8BW125,sbox11,904.9,sds-gateway-1,70.04,,,,1,0,-53,11.5,18.93,2896207284
2020-02-02T08:39:57.845085139Z,61696000,6,490,,SF7BW125,sbox10,905.1,center-for-civic-innovation,60.32,,,,1,1,-65,9.25,11.48,2749262988
2020-02-02T08:41:41.826348402Z,61696000,1,344,,SF7BW125,sbox4,904.1,sds-alex-apt,62.92,,,,0,0,-42,9,6.58,3593208571
2020-02-02T08:42:06.082772943Z,61696000,4,1003,,SF7BW125,sbox2,904.7,sds-gateway-1,50.33,,,,1,1,-52,11.25,22.94,3043276539
2020-02-02T08:46:22.344571849Z,61696000,1,1034,,SF7BW125,sbox5,904.1,flood_lambeth_gateway,38.46,,,,1,1,-118,-5.25,27.07,2616919411
2020-02-02T08:47:38.743288394Z,61696000,7,894,,SF7BW125,sbox8,905.3,sds-gateway-1,51.19,,,,0,0,-66,8,23.06,3375962644
2020-02-02T08:50:39.793536665Z,61696000,4,582,,SF7BW125,sbox7,904.7,sds-gateway-1,39.91,,,,0,0,-59,9.25,22.7,3556994219
2020-02-02T08:51:04.309281539Z,61696000,7,152,,SF7BW125,sbox6,905.3,sds-gateway-3,64.08,,,,1,0,-13,9.5,8.93,3866715420
2020-02-02T08:54:39.026171596Z,113152000,3,556,,SF8BW125,sbox11,904.5,sds-gateway-1,70.11,,,,0,0,-52,11.25,18.74,3796192692
2020-02-02T08:54:58.668285085Z,61696000,7,661,,SF7BW125,sbox10,905.3,center-for-civic-innovation,62.77,,,,2,1,-65,10.5,13.74,3650124796
2020-02-02T08:56:41.781915536Z,61696000,2,342,,SF7BW125,sbox4,904.3,sds-alex-apt,62.73,,,,0,0,-45,8,6.67,198233043
2020-02-02T09:02:38.690589843Z,61696000,5,880,,SF7BW125,sbox8,904.9,sds-gateway-1,51.18,,,,0,0,-63,9.75,23.03,4275938684
2020-02-02T09:05:39.740072069Z,61696000,3,578,,SF7BW125,sbox7,904.5,sds-gateway-1,39.84,,,,0,0,-63,9,22.68,162008235
2020-02-02T09:06:05.245221914Z,61696000,6,152,,SF7BW125,sbox6,905.1,sds-gateway-3,63.75,,,,1,0,-13,9.5,8.86,472741556
2020-02-02T09:09:38.987626382Z,113152000,1,553,,SF8BW125,sbox11,904.1,sds-gateway-1,70.37,,,,0,0,-108,-8.25,18.52,401209220
2020-02-02T09:09:57.752166761Z,61696000,3,457,,SF7BW125,sbox10,904.5,center-for-civic-innovation,47.73,,,,0,0,-65,8.5,13.42,254284603
2020-02-02T09:11:41.849414923Z,61696000,6,341,,SF7BW125,sbox4,905.1,sds-alex-apt,62.91,,,,1,1,-43,10.25,6.3,1098225292
2020-02-02T09:12:07.090819215Z,61696000,1,998,,SF7BW125,sbox2,904.1,sds-gateway-1,50.69,,,,1,1,-51,9.75,22.91,549281243
2020-02-02T09:16:22.358136168Z,61696000,6,1022,,SF7BW125,sbox5,905.1,flood_lambeth_gateway,38.05,,,,0,0,-119,-4.25,27.01,121916340
2020-02-02T09:17:38.731963617Z,61696000,4,873,,SF7BW125,sbox8,904.7,sds-gateway-1,51.21,,,,0,0,-65,8.75,23.03,880947539
2020-02-02T09:20:39.780670745Z,61696000,2,571,,SF7BW125,sbox7,904.3,sds-gateway-1,39.84,,,,0,0,-51,7.25,22.65,1061989491
2020-02-02T09:21:04.280749956Z,61696000,5,151,,SF7BW125,sbox6,904.9,sds-gateway-3,63.66,,,,0,0,-12,9.25,8.73,1371736100
2020-02-02T09:24:38.915022194Z,113152000,3,544,,SF8BW125,sbox11,904.5,sds-gateway-1,71.01,,,,0,0,-50,11.25,18.39,1301193836
2020-02-02T09:24:57.757116607Z,61696000,7,458,,SF7BW125,sbox10,905.3,center-for-civic-innovation,50.33,,,,1,1,-66,9.25,11.63,1154278860
2020-02-02T09:26:41.800720259Z,61696000,7,343,,SF7BW125,sbox4,905.3,sds-alex-apt,63.04,,,,1,1,-47,9.75,6.17,1998216964
2020-02-02T09:27:06.02711271Z,61696000,5,997,,SF7BW125,sbox2,904.9,sds-gateway-1,50.75,,,,0,0,-49,10.25,22.9,1448268340
2020-02-02T09:31:22.285004128Z,61696000,3,1021,,SF7BW125,sbox5,904.5,flood_lambeth_gateway,37.86,,,,0,0,-117,-5.5,26.97,1021898427
2020-02-02T09:32:38.685407191Z,61696000,3,871,,SF7BW125,sbox8,904.5,sds-gateway-1,51.14,,,,0,0,-61,9.25,23,1780923571
2020-02-02T09:35:39.733183805Z,61696000,6,571,,SF7BW125,sbox7,905.1,sds-gateway-1,39.79,,,,0,0,-53,8.25,22.63,1961971116
2020-02-02T09:36:04.224216801Z,61696000,7,154,,SF7BW125,sbox6,905.3,sds-gateway-3,63.38,,,,1,1,-13,9.25,8.67,2271730076
2020-02-02T09:39:39.060019207Z,113152000,6,538,,SF8BW125,sbox11,905.1,sds-gateway-1,71.18,,,,0,0,-53,12.5,18.42,2201178452
2020-02-02T09:39:57.766197371Z,61696000,0,449,,SF7BW125,sbox10,903.9,center-for-civic-innovation,53.03,,,,0,0,-65,8.75,11.13,2054273851
2020-02-02T09:41:41.738179293Z,61696000,0,343,,SF7BW125,sbox4,903.9,sds-alex-apt,62.8,,,,1,1,-48,10.75,5.92,2898209171
2020-02-02T09:42:05.991605406Z,61696000,6,994,,SF7BW125,sbox2,905.1,sds-gateway-1,50.69,,,,0,0,-103,-3.75,22.84,2348254764
2020-02-02T09:46:22.268005748Z,61696000,0,1026,,SF7BW125,sbox5,903.9,flood_lambeth_gateway,37.85,,,,0,0,-118,-7.5,26.9,1921880451
2020-02-02T09:47:38.629798737Z,61696000,6,866,,SF7BW125,sbox8,905.1,sds-gateway-1,51.13,,,,0,0,-64,9.75,23,2680899700
