time,airtime,channel,co2,data_rate,dev_id,frequency,gtw_id,humidity,latitude,longitude,pm10,pm25,rssi,snr,temp,timestamp
2020-02-03T05:21:03.617759809Z,61696000,2,129,SF7BW125,sbox6,904.3,sds-gateway-3,60.21,38.026337,-78.50461,0,0,-15,7.25,12.62,993448211
2020-02-03T05:22:25.561604899Z,113152000,4,647,SF8BW125,sbox3,904.7,sds-gateway-1,39.85,38.030388,-78.484,0,0,-65,11.25,17.93,1787290468
2020-02-03T05:24:37.76792087Z,113152000,5,960,SF8BW125,sbox11,904.9,sds-gateway-1,56.74,38.030388,-78.484,0,0,-63,11.5,17.83,1919474948
2020-02-03T05:24:58.286280414Z,61696000,5,476,SF7BW125,sbox10,904.9,center-for-civic-innovation,51.5,38.030693,-78.47908,0,0,-66,9.75,16.51,2870837092
2020-02-03T05:25:00.975416654Z,113152000,2,830,SF8BW125,sbox7,904.3,sds-gateway-1,36.73,38.030388,-78.484,2,2,-47,9,23.3,1942715068
2020-02-03T05:26:12.579926537Z,61696000,6,656,SF7BW125,sbox9,905.1,sds-gateway-1,49.91,38.030388,-78.484,0,0,-59,9.75,23.24,2014223460
2020-02-03T05:26:40.949261589Z,61696000,0,378,SF7BW125,sbox4,903.9,sds-alex-apt,44.92,38.027557,-78.51521,0,0,-43,10,14.99,2862826483
2020-02-03T05:32:09.572995502Z,61696000,5,955,SF7BW125,sbox2,904.9,sds-gateway-1,48.28,38.030388,-78.484,0,0,-53,9.5,17.82,2370303484
2020-02-03T05:35:44.361163696Z,61696000,2,1183,SF7BW125,sbox8,904.3,sds-gateway-1,48.95,38.030388,-78.484,0,0,-51,7,23.31,2586066371
2020-02-03T05:36:03.64522901Z,61696000,4,131,SF7BW125,sbox6,904.7,sds-gateway-3,60.39,38.026337,-78.50461,0,0,-13,9.75,12.51,1893438931
2020-02-03T05:37:25.616672727Z,113152000,7,634,SF8BW125,sbox3,905.3,sds-gateway-1,38.49,38.030388,-78.484,0,0,-64,11.25,18.12,2687276220
2020-02-03T05:39:37.791570582Z,113152000,3,921,SF8BW125,sbox11,904.5,sds-gateway-1,56.54,38.030388,-78.484,0,0,-61,11,17.87,2819459908
2020-02-03T05:39:57.309672021Z,61696000,1,488,SF7BW125,sbox10,904.1,center-for-civic-innovation,51.77,38.030693,-78.47908,0,0,-66,9.25,16.58,3770830027
2020-02-03T05:40:01.014011706Z,113152000,6,791,SF8BW125,sbox7,905.1,sds-gateway-1,36.31,38.030388,-78.484,0,0,-47,11.25,23.17,2842697100
2020-02-03T05:41:13.519019611Z,61696000,5,625,SF7BW125,sbox9,904.9,sds-gateway-1,49.69,38.030388,-78.484,0,0,-59,11.25,23.2,2915206316
2020-02-03T05:47:08.618026097Z,61696000,1,951,SF7BW125,sbox2,904.1,sds-gateway-1,45.79,38.030388,-78.484,0,0,-53,10,17.93,3270290843
2020-02-03T05:50:44.306042539Z,61696000,4,1151,SF7BW125,sbox8,904.7,sds-gateway-1,49,38.030388,-78.484,0,0,-52,9.5,23.18,3486042307
2020-02-03T05:51:03.670296353Z,61696000,0,136,SF7BW125,sbox6,903.9,sds-gateway-3,60.62,38.026337,-78.50461,0,0,-17,9.25,12.41,2793429755
2020-02-03T05:52:25.571579097Z,113152000,0,627,SF8BW125,sbox3,903.9,sds-gateway-1,39.44,38.030388,-78.484,1,1,-64,10.75,18,3587261988
2020-02-03T05:54:37.739881819Z,113152000,0,868,SF8BW125,sbox11,903.9,sds-gateway-1,56.58,38.030388,-78.484,0,0,-66,11.75,17.73,3719445188
2020-02-03T05:54:57.282599584Z,61696000,5,508,SF7BW125,sbox10,904.9,center-for-civic-innovation,51.71,38.030693,-78.47908,0,0,-65,8.5,16.7,375856148
2020-02-03T05:55:00.960905915Z,113152000,2,771,SF8BW125,sbox7,904.3,sds-gateway-1,36.28,38.030388,-78.484,0,0,-43,8.25,23.09,3742677404
2020-02-03T05:56:12.479568558Z,61696000,0,596,SF7BW125,sbox9,903.9,sds-gateway-1,49.84,38.030388,-78.484,0,0,-58,8.25,23.12,3814191723
2020-02-03T06:02:08.550369022Z,61696000,5,944,SF7BW125,sbox2,904.9,sds-gateway-1,49.62,38.030388,-78.484,0,0,-54,9.25,17.75,4170278268
2020-02-03T06:05:45.354883546Z,61696000,5,1098,SF7BW125,sbox8,904.9,sds-gateway-1,49.15,38.030388,-78.484,0,0,-51,9.75,23.07,92050772
2020-02-03T06:06:03.590882207Z,61696000,3,134,SF7BW125,sbox6,904.5,sds-gateway-3,60.75,38.026337,-78.50461,0,0,-15,10.25,12.24,3693421059
2020-02-03T06:07:25.587205707Z,113152000,1,622,SF8BW125,sbox3,904.1,sds-gateway-1,39.63,38.030388,-78.484,1,1,-62,11.5,18,192280420
2020-02-03T06:09:37.875441095Z,113152000,1,846,SF8BW125,sbox11,904.1,sds-gateway-1,56.72,38.030388,-78.484,0,0,-61,10.75,17.77,324462436
2020-02-03T06:09:57.290828689Z,61696000,2,514,SF7BW125,sbox10,904.3,center-for-civic-innovation,51.86,38.030693,-78.47908,0,0,-65,7.25,16.7,1275848651
2020-02-03T06:10:01.038563478Z,113152000,6,756,SF8BW125,sbox7,905.1,sds-gateway-1,36.41,38.030388,-78.484,0,0,-105,-5.25,23.04,347691212
2020-02-03T06:11:12.588757459Z,61696000,1,572,SF7BW125,sbox9,904.1,sds-gateway-1,49.75,38.030388,-78.484,0,0,-58,10.5,23.06,419208491
2020-02-03T06:11:40.872635155Z,61696000,7,382,SF7BW125,sbox4,905.3,sds-alex-apt,43.53,38.027557,-78.51521,0,0,-43,9.5,15.8,896631380
2020-02-03T06:17:08.600433134Z,61696000,2,940,SF7BW125,sbox2,904.3,sds-gateway-1,48.68,38.030388,-78.484,0,0,-53,7.25,17.92,775298323
2020-02-03T06:20:44.293663863Z,61696000,4,1088,SF7BW125,sbox8,904.7,sds-gateway-1,49.39,38.030388,-78.484,0,0,-55,11,23.01,991027179
2020-02-03T06:21:03.624048978Z,61696000,6,138,SF7BW125,sbox6,905.1,sds-gateway-3,60.87,38.026337,-78.50461,0,0,-12,8.75,12.12,298444500
2020-02-03T06:22:25.54457528Z,113152000,5,626,SF8BW125,sbox3,904.9,sds-gateway-1,39.68,38.030388,-78.484,1,1,-63,11.5,17.97,1092266244
2020-02-03T06:24:37.723475983Z,113152000,7,785,SF8BW125,sbox11,905.3,sds-gateway-1,56.68,38.030388,-78.484,0,0,-65,11.25,17.7,1224447300
2020-02-03T06:24:57.192009992Z,61696000,0,518,SF7BW125,sbox10,903.9,center-for-civic-innovation,51.83,38.030693,-78.47908,0,0,-69,10.25,16.65,2175841571
2020-02-03T06:25:00.954945056Z,113152000,2,744,SF8BW125,sbox7,904.3,sds-gateway-1,37.63,38.030388,-78.484,0,0,-47,8,23.01,1247672332
2020-02-03T06:26:12.474539422Z,61696000,0,554,SF7BW125,sbox9,903.9,sds-gateway-1,50.4,38.030388,-78.484,0,0,-58,10,23,1319192651
2020-02-03T06:26:41.817917344Z,61696000,1,378,SF7BW125,sbox4,904.1,sds-alex-apt,42.82,38.027557,-78.51521,0,0,-41,10,15.88,1797614051
2020-02-03T06:32:08.662687673Z,61696000,0,949,SF7BW125,sbox2,903.9,sds-gateway-1,50.86,38.030388,-78.484,0,0,-54,10.25,17.88,1675285635
2020-02-03T06:35:44.335812013Z,61696000,1,1068,SF7BW125,sbox8,904.1,sds-gateway-1,50.3,38.030388,-78.484,0,0,-53,10,22.99,1891001819
2020-02-03T06:36:03.831259726Z,61696000,5,148,SF7BW125,sbox6,904.9,sds-gateway-3,61.01,38.026337,-78.50461,0,0,-13,11,12.02,1198434228
2020-02-03T06:37:25.481563178Z,113152000,4,622,SF8BW125,sbox3,904.7,sds-gateway-1,42.27,38.030388,-78.484,1,1,-65,11.75,18.4,1992251940
2020-02-03T06:39:37.666367578Z,113152000,2,772,SF8BW125,sbox11,904.3,sds-gateway-1,57.13,38.030388,-78.484,0,0,-63,8,18.3,2124432268
2020-02-03T06:39:57.228193532Z,61696000,1,528,SF7BW125,sbox10,904.1,center-for-civic-innovation,51.46,38.030693,-78.47908,0,0,-67,10.25,16.65,3075834427
2020-02-03T06:40:00.914561027Z,113152000,4,736,SF8BW125,sbox7,904.7,sds-gateway-1,38.98,38.030388,-78.484,0,0,-47,11,22.96,2147653556
2020-02-03T06:41:12.507687387Z,61696000,6,525,SF7BW125,sbox9,905.1,sds-gateway-1,50.92,38.030388,-78.484,0,0,-57,9.25,22.96,2219176820
2020-02-03T06:41:40.77160029Z,61696000,5,375,SF7BW125,sbox4,904.9,sds-alex-apt,42.94,38.027557,-78.51521,0,0,-41,9.5,16,92730940
2020-02-03T06:47:08.597803359Z,61696000,6,952,SF7BW125,sbox2,905.1,sds-gateway-1,51.22,38.030388,-78.484,0,0,-53,9.5,18.37,2575272972
2020-02-03T06:50:44.294174277Z,61696000,3,1059,SF7BW125,sbox8,904.5,sds-gateway-1,50.5,38.030388,-78.484,0,0,-51,9.25,22.91,2790979243
2020-02-03T06:51:03.577149763Z,61696000,2,143,SF7BW125,sbox6,904.3,sds-gateway-3,61.08,38.026337,-78.50461,0,0,-15,8,12.02,2098426883
2020-02-03T06:52:25.53399811Z,113152000,5,617,SF8BW125,sbox3,904.9,sds-gateway-1,40.61,38.030388,-78.484,0,0,-65,12.75,18.34,2892237580
2020-02-03T06:54:38.72021268Z,113152000,4,742,SF8BW125,sbox11,904.7,sds-gateway-1,57.01,38.030388,-78.484,0,0,-64,11.5,18.04,3025415900
2020-02-03T06:54:57.221996504Z,61696000,6,532,SF7BW125,sbox10,905.1,center-for-civic-innovation,51.67,38.030693,-78.47908,0,0,-67,10.25,16.72,3975827908
2020-02-03T06:55:00.944666684Z,113152000,5,713,SF8BW125,sbox7,904.9,sds-gateway-1,38.84,38.030388,-78.484,0,0,-47,11.25,22.91,3047634652
2020-02-03T06:56:12.450137309Z,61696000,5,501,SF7BW125,sbox9,904.9,sds-gateway-1,51.08,38.030388,-78.484,0,0,-59,10,22.94,3119159612
2020-02-03T06:56:40.737505913Z,61696000,2,373,SF7BW125,sbox4,904.3,sds-alex-apt,42.69,38.027557,-78.51521,0,0,-43,7.5,15.96,992714083
2020-02-03T07:02:08.629829809Z,61696000,0,943,SF7BW125,sbox2,903.9,sds-gateway-1,51.83,38.030388,-78.484,0,0,-55,9.75,18.01,3475260211
2020-02-03T07:05:44.254893096Z,61696000,7,1030,SF7BW125,sbox8,905.3,sds-gateway-1,50.58,38.030388,-78.484,0,0,-53,10.25,22.86,3690955348
2020-02-03T07:06:04.614661393Z,61696000,5,147,SF7BW125,sbox6,904.9,sds-gateway-3,61.02,38.026337,-78.50461,0,0,-13,10.5,12.03,2999417236
2020-02-03T07:07:26.476012667Z,113152000,2,600,SF8BW125,sbox3,904.3,sds-gateway-1,42.46,38.030388,-78.484,0,0,-63,8.25,18.13,3793222964
2020-02-03T07:09:37.666645449Z,113152000,7,724,SF8BW125,sbox11,905.3,sds-gateway-1,57.31,38.030388,-78.484,0,0,-65,10.5,17.98,3924401876
2020-02-03T07:09:57.215843233Z,61696000,5,523,SF7BW125,sbox10,904.9,center-for-civic-innovation,51.62,38.030693,-78.47908,0,0,-66,9.75,16.63,580853028
2020-02-03T07:10:00.978873446Z,113152000,6,704,SF8BW125,sbox7,905.1,sds-gateway-1,39.3,38.030388,-78.484,0,0,-103,-5.5,22.85,3947615820
2020-02-03T07:11:12.395113528Z,61696000,4,487,SF7BW125,sbox9,904.7,sds-gateway-1,51.59,38.030388,-78.484,0,0,-59,10,22.93,4019145051
2020-02-03T07:11:40.780159463Z,61696000,4,376,SF7BW125,sbox4,904.7,sds-alex-apt,42.93,38.027557,-78.51521,0,0,-47,10,15.89,1892697307
2020-02-03T07:17:09.50081903Z,61696000,2,934,SF7BW125,sbox2,904.3,sds-gateway-1,50.47,38.030388,-78.484,0,0,-52,7.75,17.91,81279403
2020-02-03T07:20:44.257040119Z,61696000,1,1013,SF7BW125,sbox8,904.1,sds-gateway-1,50.94,38.030388,-78.484,0,0,-53,9.75,22.78,295964163
2020-02-03T07:21:03.637669024Z,61696000,7,161,SF7BW125,sbox6,905.3,sds-gateway-3,61.02,38.026337,-78.50461,0,0,-17,10.5,12.02,3898409428
2020-02-03T07:22:25.514015909Z,113152000,5,601,SF8BW125,sbox3,904.9,sds-gateway-1,41.1,38.030388,-78.484,0,0,-63,11.25,18.02,397241660
2020-02-03T07:24:37.698207975Z,113152000,1,695,SF8BW125,sbox11,904.1,sds-gateway-1,57.54,38.030388,-78.484,0,0,-65,12,17.83,529419524
2020-02-03T07:24:57.256861412Z,61696000,0,519,SF7BW125,sbox10,903.9,center-for-civic-innovation,51.79,38.030693,-78.47908,0,0,-67,9.5,16.7,1480845971
2020-02-03T07:25:00.835097051Z,113152000,2,693,SF8BW125,sbox7,904.3,sds-gateway-1,38.95,38.030388,-78.484,0,0,-47,7.25,22.79,552629780
2020-02-03T07:26:12.439179525Z,61696000,5,467,SF7BW125,sbox9,904.9,sds-gateway-1,51.18,38.030388,-78.484,0,0,-60,10,22.82,624162060
2020-02-03T07:26:40.754838789Z,61696000,7,378,SF7BW125,sbox4,905.3,sds-alex-apt,42.23,38.027557,-78.51521,0,0,-43,9.25,15.89,2792680556
2020-02-03T07:32:08.534436565Z,61696000,4,924,SF7BW125,sbox2,904.7,sds-gateway-1,50.72,38.030388,-78.484,0,0,-54,10.25,17.87,980267555
2020-02-03T07:35:44.241932112Z,61696000,7,994,SF7BW125,sbox8,905.3,sds-gateway-1,50.43,38.030388,-78.484,0,0,-55,9.75,22.65,1195940260
2020-02-03T07:36:03.557536806Z,61696000,1,154,SF7BW125,sbox6,904.1,sds-gateway-3,60.88,38.026337,-78.50461,0,0,-15,9.75,12.07,503433395
2020-02-03T07:37:25.461044692Z,113152000,6,585,SF8BW125,sbox3,905.1,sds-gateway-1,39.73,38.030388,-78.484,0,0,-63,10.5,17.92,1297227468
2020-02-03T07:39:37.647586701Z,113152000,0,656,SF8BW125,sbox11,903.9,sds-gateway-1,57.42,38.030388,-78.484,0,0,-66,12,17.58,1429404388
2020-02-03T07:39:57.226531511Z,61696000,2,522,SF7BW125,sbox10,904.3,center-for-civic-innovation,51.19,38.030693,-78.47908,0,0,-66,7.5,16.85,2380838795
2020-02-03T07:40:01.877991359Z,113152000,4,678,SF8BW125,sbox7,904.7,sds-gateway-1,38.04,38.030388,-78.484,0,0,-48,11,22.66,1453610596
2/3/2020 7:41:13 AM,61696000,3,459,SF7BW125,sbox9,904.5,sds-gateway-1,50.75,38.030388,-78.484,0,0,-58,8.5,22.69,1525145843
2020-02-03T07:41:40.750205919Z,61696000,4,377,SF7BW125,sbox4,904.7,sds-alex-apt,41.81,38.027557,-78.51521,0,0,-45,10,16.12,3692663779
2020-02-03T07:47:08.469815178Z,61696000,5,909,SF7BW125,sbox2,904.9,sds-gateway-1,50.65,38.030388,-78.484,0,0,-54,11,17.71,1880254900
2020-02-03T07:50:44.163495791Z,61696000,4,976,SF7BW125,sbox8,904.7,sds-gateway-1,50.75,38.030388,-78.484,0,0,-52,10,22.52,2095916307
2020-02-03T07:51:03.591128166Z,61696000,7,148,SF7BW125,sbox6,905.3,sds-gateway-3,60.76,38.026337,-78.50461,0,0,-16,10.5,12.19,1403424628
2020-02-03T07:52:25.515746511Z,113152000,0,574,SF8BW125,sbox3,903.9,sds-gateway-1,39.85,38.030388,-78.484,0,0,-63,11.75,17.95,2197213220
2020-02-03T07:54:37.608558922Z,113152000,6,636,SF8BW125,sbox11,905.1,sds-gateway-1,57.48,38.030388,-78.484,0,0,-61,11.25,17.58,2329389436
2020-02-03T07:54:57.231071144Z,61696000,3,524,SF7BW125,sbox10,904.5,center-for-civic-innovation,50.74,38.030693,-78.47908,1,1,-67,9.25,16.94,3280831683
2020-02-03T07:55:00.907077662Z,113152000,7,681,SF8BW125,sbox7,905.3,sds-gateway-1,38.17,38.030388,-78.484,0,0,-48,11.25,22.57,2352592220
2020-02-03T07:56:12.510082594Z,61696000,0,447,SF7BW125,sbox9,903.9,sds-gateway-1,50.85,38.030388,-78.484,0,0,-59,9.25,22.63,2424130371
2020-02-03T07:56:40.736165358Z,61696000,5,385,SF7BW125,sbox4,904.9,sds-alex-apt,41.99,38.027557,-78.51521,0,0,-42,9.5,16.32,297679644
2020-02-03T08:02:08.554917108Z,61696000,1,895,SF7BW125,sbox2,904.1,sds-gateway-1,50.29,38.030388,-78.484,0,0,-54,10.25,17.47,2780242427
2/3/2020 8:05:45 AM,61696000,3,965,SF7BW125,sbox8,904.5,sds-gateway-1,50.38,38.030388,-78.484,0,0,-52,10,22.48,2996891499
2020-02-03T08:06:03.512486294Z,61696000,4,145,SF7BW125,sbox6,904.7,sds-gateway-3,60.63,38.026337,-78.50461,0,0,-15,10,12.3,2303415923
2020-02-03T08:07:25.451822489Z,113152000,7,578,SF8BW125,sbox3,905.3,sds-gateway-1,40.25,38.030388,-78.484,0,0,-61,11.5,17.75,3097199500
2020-02-03T08:09:37.657078954Z,113152000,7,629,SF8BW125,sbox11,905.3,sds-gateway-1,57.61,38.030388,-78.484,0,0,-63,11.75,17.53,3229374484
2020-02-03T08:09:57.238133183Z,61696000,4,516,SF7BW125,sbox10,904.7,center-for-civic-innovation,50.57,38.030693,-78.47908,0,0,-67,10.5,16.94,4180824603
2020-02-03T08:10:00.886375259Z,113152000,4,665,SF8BW125,sbox7,904.7,sds-gateway-1,37.76,38.030388,-78.484,0,0,-48,11,22.52,3252573404
2020-02-03T08:11:12.374323221Z,61696000,3,439,SF7BW125,sbox9,904.5,sds-gateway-1,50.61,38.030388,-78.484,0,0,-58,9.75,22.54,3324114515
2020-02-03T08:11:40.686667843Z,61696000,0,387,SF7BW125,sbox4,903.9,sds-alex-apt,42.04,38.027557,-78.51521,0,0,-45,10.25,16.43,1197662539
2020-02-03T08:17:08.467259672Z,61696000,7,893,SF7BW125,sbox2,905.3,sds-gateway-1,50.45,38.030388,-78.484,0,0,-54,10,17.67,3680230308
2020-02-03T08:20:44.183511991Z,61696000,2,948,SF7BW125,sbox8,904.3,sds-gateway-1,50.66,38.030388,-78.484,0,0,-51,7.75,22.41,3895868547
2020-02-03T08:21:03.540679561Z,61696000,1,143,SF7BW125,sbox6,904.1,sds-gateway-3,60.43,38.026337,-78.50461,0,0,-15,10.75,12.31,3203407131
2020-02-03T08:22:25.395012689Z,113152000,5,574,SF8BW125,sbox3,904.9,sds-gateway-1,40.61,38.030388,-78.484,0,0,-63,11.25,17.89,3997185036
2020-02-03T08:24:37.66617509Z,113152000,1,614,SF8BW125,sbox11,904.1,sds-gateway-1,57.52,38.030388,-78.484,0,0,-61,11.25,17.63,4129359564
2020-02-03T08:24:57.257360939Z,61696000,3,514,SF7BW125,sbox10,904.5,center-for-civic-innovation,50.54,38.030693,-78.47908,0,0,-67,10.25,16.87,785850155
2020-02-03T08:25:00.840666806Z,113152000,6,660,SF8BW125,sbox7,905.1,sds-gateway-1,37.5,38.030388,-78.484,0,0,-103,-6,22.48,4152554684
2020-02-03T08:26:12.325791621Z,61696000,0,422,SF7BW125,sbox9,903.9,sds-gateway-1,50.39,38.030388,-78.484,0,0,-61,9.5,22.51,4224098779
2020-02-03T08:26:41.653344675Z,61696000,6,384,SF7BW125,sbox4,905.1,sds-alex-apt,41.28,38.027557,-78.51521,0,0,-43,9.75,16.39,2098644524
2020-02-03T08:32:08.792503918Z,61696000,4,895,SF7BW125,sbox2,904.7,sds-gateway-1,48.4,38.030388,-78.484,0,0,-57,11.25,17.64,285250195
2020-02-03T08:35:44.104367229Z,61696000,3,931,SF7BW125,sbox8,904.5,sds-gateway-1,50.3,38.030388,-78.484,0,0,-53,11,22.37,500877347
2020-02-03T08:36:03.566732666Z,61696000,7,145,SF7BW125,sbox6,905.3,sds-gateway-3,60.32,38.026337,-78.50461,0,0,-16,9.75,12.36,4103398188
2020-02-03T08:37:25.444730205Z,113152000,3,563,SF8BW125,sbox3,904.5,sds-gateway-1,38.26,38.030388,-78.484,0,0,-63,11.25,17.74,602203588
2020-02-03T08:39:37.627836806Z,113152000,7,604,SF8BW125,sbox11,905.3,sds-gateway-1,57.28,38.030388,-78.484,0,0,-65,11.25,17.36,734377292
2020-02-03T08:39:57.150458266Z,61696000,6,501,SF7BW125,sbox10,905.1,center-for-civic-innovation,51.1,38.030693,-78.47908,0,0,-66,10.25,16.78,1685843004
2020-02-03T08:40:00.761195391Z,113152000,6,662,SF8BW125,sbox7,905.1,sds-gateway-1,37.7,38.030388,-78.484,0,0,-48,11.75,22.46,757569004
2020-02-03T08:41:12.355750812Z,61696000,6,422,SF7BW125,sbox9,905.1,sds-gateway-1,50.47,38.030388,-78.484,0,0,-60,9,22.51,829116108
2020-02-03T08:41:40.693655893Z,61696000,5,390,SF7BW125,sbox4,904.9,sds-alex-apt,41.5,38.027557,-78.51521,0,0,-43,8.5,16.34,2997628340
2020-02-03T08:47:08.449214843Z,61696000,6,904,SF7BW125,sbox2,905.1,sds-gateway-1,50.29,38.030388,-78.484,0,0,-54,9.5,17.49,1185237644
2020-02-03T08:50:44.046807023Z,61696000,5,919,SF7BW125,sbox8,904.9,sds-gateway-1,50.5,38.030388,-78.484,2,2,-53,9.75,22.37,1400853540
2020-02-03T08:51:03.503326643Z,61696000,0,137,SF7BW125,sbox6,903.9,sds-gateway-3,60.25,38.026337,-78.50461,0,0,-17,10,12.3,708422107
2020-02-03T08:52:25.392024715Z,113152000,4,558,SF8BW125,sbox3,904.7,sds-gateway-1,39.32,38.030388,-78.484,0,0,-66,12,17.74,1502189524
2020-02-03T08:54:38.581529324Z,113152000,2,584,SF8BW125,sbox11,904.3,sds-gateway-1,57.34,38.030388,-78.484,0,0,-63,7.75,17.47,1635361604
2020-02-03T08:54:58.154050299Z,61696000,3,493,SF7BW125,sbox10,904.5,center-for-civic-innovation,51.04,38.030693,-78.47908,0,0,-67,9.75,16.67,2586834907
2020-02-03T08:55:00.887726804Z,113152000,6,661,SF8BW125,sbox7,905.1,sds-gateway-1,37.42,38.030388,-78.484,0,0,-105,-6.25,22.45,1657549924
2020-02-03T08:56:12.307224356Z,61696000,5,416,SF7BW125,sbox9,904.9,sds-gateway-1,50.29,38.030388,-78.484,0,0,-59,8.75,22.48,1729099988
2020-02-03T08:56:40.727093519Z,61696000,7,385,SF7BW125,sbox4,905.3,sds-alex-apt,41.99,38.027557,-78.51521,0,0,-43,10,16.34,3897611252
2020-02-03T09:02:08.479135976Z,61696000,1,899,SF7BW125,sbox2,904.1,sds-gateway-1,50.05,38.030388,-78.484,0,0,-53,9.5,17.44,2085225259
2020-02-03T09:05:44.176759575Z,61696000,1,913,SF7BW125,sbox8,904.1,sds-gateway-1,50.47,38.030388,-78.484,1,1,-51,9.75,22.35,2300830059
2020-02-03T09:06:04.530181806Z,61696000,4,132,SF7BW125,sbox6,904.7,sds-gateway-3,60.21,38.026337,-78.50461,0,0,-15,10.5,12.23,1609412803
2020-02-03T09:07:26.430432085Z,113152000,1,565,SF8BW125,sbox3,904.1,sds-gateway-1,40.1,38.030388,-78.484,0,0,-64,12,17.74,2403174476
2020-02-03T09:09:37.518608238Z,113152000,3,585,SF8BW125,sbox11,904.5,sds-gateway-1,57.3,38.030388,-78.484,0,0,-61,11.25,17.44,2534347412
2020-02-03T09:09:57.155777008Z,61696000,2,478,SF7BW125,sbox10,904.3,center-for-civic-innovation,48.46,38.030693,-78.47908,0,0,-65,7.25,16.54,3485828667
2020-02-03T09:10:00.753606371Z,113152000,4,659,SF8BW125,sbox7,904.7,sds-gateway-1,37.65,38.030388,-78.484,0,0,-48,11.5,22.45,2557531172
2020-02-03T09:11:12.353936706Z,61696000,3,412,SF7BW125,sbox9,904.5,sds-gateway-1,50.47,38.030388,-78.484,0,0,-60,9.75,22.44,2629084243
2020-02-03T09:11:40.687736403Z,61696000,0,381,SF7BW125,sbox4,903.9,sds-alex-apt,42.43,38.027557,-78.51521,0,0,-45,10,16.06,502627275
2020-02-03T09:17:09.444201549Z,61696000,6,899,SF7BW125,sbox2,905.1,sds-gateway-1,49.53,38.030388,-78.484,0,0,-53,10,17.3,2986212372
2020-02-03T09:20:44.12965183Z,61696000,6,904,SF7BW125,sbox8,905.1,sds-gateway-1,50.62,38.030388,-78.484,1,1,-51,10.5,22.35,3200805996
2020-02-03T09:21:03.560071575Z,61696000,7,144,SF7BW125,sbox6,905.3,sds-gateway-3,60.24,38.026337,-78.50461,0,0,-17,9.25,12.17,2508404548
2020-02-03T09:22:25.383370138Z,113152000,3,551,SF8BW125,sbox3,904.5,sds-gateway-1,40.15,38.030388,-78.484,0,0,-65,11,17.33,3302161428
2020-02-03T09:24:37.562944729Z,113152000,2,576,SF8BW125,sbox11,904.3,sds-gateway-1,57.39,38.030388,-78.484,0,0,-63,8.25,17.06,3434331156
2020-02-03T09:24:57.170322256Z,61696000,1,465,SF7BW125,sbox10,904.1,center-for-civic-innovation,47.73,38.030693,-78.47908,0,0,-66,10.25,16.22,90854363
2020-02-03T09:25:00.699954379Z,113152000,2,654,SF8BW125,sbox7,904.3,sds-gateway-1,37.5,38.030388,-78.484,0,0,-45,7.5,22.42,3457512388
2020-02-03T09:26:12.300922947Z,61696000,2,407,SF7BW125,sbox9,904.3,sds-gateway-1,50.45,38.030388,-78.484,0,0,-59,7.25,22.45,3529068515
2020-02-03T09:26:40.64414094Z,61696000,5,382,SF7BW125,sbox4,904.9,sds-alex-apt,42.61,38.027557,-78.51521,0,0,-42,9,16.2,1402609916
2020-02-03T09:32:08.402354311Z,61696000,1,898,SF7BW125,sbox2,904.1,sds-gateway-1,51.03,38.030388,-78.484,0,0,-51,9.5,16.87,3885200363
2020-02-03T09:35:44.012574637Z,61696000,3,885,SF7BW125,sbox8,904.5,sds-gateway-1,50.61,38.030388,-78.484,1,1,-52,10.5,22.37,4100782067
2020-02-03T09:36:03.482265542Z,61696000,0,148,SF7BW125,sbox6,903.9,sds-gateway-3,60.34,38.026337,-78.50461,0,0,-17,9.75,11.93,3408395715
2020-02-03T09:37:25.325177903Z,113152000,4,551,SF8BW125,sbox3,904.7,sds-gateway-1,39.49,38.030388,-78.484,0,0,-65,12.25,16.96,4202147564
2020-02-03T09:39:37.525565119Z,113152000,6,571,SF8BW125,sbox11,905.1,sds-gateway-1,57.49,38.030388,-78.484,0,0,-65,12,16.61,39350524
2020-02-03T09:39:57.172777091Z,61696000,5,428,SF7BW125,sbox10,904.9,center-for-civic-innovation,44.68,38.030693,-78.47908,2,0,-67,10.5,15.71,990847428
2020-02-03T09:40:01.780403091Z,113152000,6,653,SF8BW125,sbox7,905.1,sds-gateway-1,37.54,38.030388,-78.484,0,0,-105,-5,22.42,63525636
2020-02-03T09:41:13.241165781Z,61696000,6,399,SF7BW125,sbox9,905.1,sds-gateway-1,50.49,38.030388,-78.484,0,0,-60,10,22.41,135085084
2020-02-03T09:41:40.593417265Z,61696000,1,385,SF7BW125,sbox4,904.1,sds-alex-apt,43.08,38.027557,-78.51521,0,0,-42,7.75,15.93,2302593075
2020-02-03T09:47:08.436774063Z,61696000,2,898,SF7BW125,sbox2,904.3,sds-gateway-1,50.91,38.030388,-78.484,0,0,-53,7.5,16.34,490220835
2020-02-03T09:50:44.109436468Z,61696000,1,879,SF7BW125,sbox8,904.1,sds-gateway-1,50.79,38.030388,-78.484,0,0,-51,9.75,22.32,705791115
2020-02-03T09:51:03.511836371Z,61696000,4,149,SF7BW125,sbox6,904.7,sds-gateway-3,60.46,38.026337,-78.50461,0,0,-15,10,11.77,13419867
2020-02-03T09:52:25.383821115Z,113152000,0,550,SF8BW125,sbox3,903.9,sds-gateway-1,40.42,38.030388,-78.484,0,0,-64,11.5,16.65,807166316
